Title,Publisher,DateTime,Link
“There Needs To Be Justice”: 22-Year-Old Law Graduate Passes Away After Routine CT Scan,Bored Panda,2025-08-25T21:02:21Z,https://news.google.com/read/CBMihwFBVV95cUxOM0hZcWNuNUpqWFBWSU1MV3RDVnJZaldzWVAwZGRYd1owM04xU2JHQ0UwRlRPaXZwTmExeEU3eFhjZlpWNW5VSGNqdHpmTE9aM2h1T3ZFZERqMHJHZURGRVcwemFXN1hzVFh4YW5vUTFtbXFXWXVxakMwaWJEcDVUTmlaVG51YzQ?hl=en-US&gl=US&ceid=US%3Aen
Young lawyer dies after routine medical scan triggers fatal allergic reaction,Fox News,2025-08-25T18:10:00Z,https://news.google.com/read/CBMirAFBVV95cUxNY0lwdlEyaFc5ZEFDTnIwUlRUZU53S1h3aW5BaE15REdPQjRhRmJpS05NMFpic0VPU0NpalJ3cmRjT2FLbW5sSkdFal8wc1BKb1hGR2laR1dQT3JoVkVaVTVHc19ncF8xZ3NDUkU2T19Pb1pkd1BpWFhVckY4NHExM1BjSGdHelIwODhsUjVKSU1yeEhtN3RyTVZuTTE3VTNEWTdVZHpyV0NrYUFI0gGyAUFVX3lxTFBSeXkySjJnVUM2QzMxVXFra0dpdmI0ZjZXdWV1aDZkYjVzTFRfa19tVUlCVVRBMjc4aDY4MWJ6dkNFQ0tydFBDRTJObExlRHJUTFJnRFRSZEhmSDFIUmdBdks0ZlVJOHVYRDZoNjM3V0NsY3RYTVlsbEw4WVRpVGRZd1VxczBSdjZCU0Y4U3hIbzZFdEg1UHNaTzlqblREMXhfUDFQYWxDZmx4cGw0UlIzR3c?hl=en-US&gl=US&ceid=US%3Aen
Law graduate Leticia Paul dies at 22 after routine CT scan,New York Post,2025-08-25T07:05:00Z,https://news.google.com/read/CBMiogFBVV95cUxPMFU1NFRrQXJ0YzJ2M2U1cXNIc3plTTAtbXE5d3FtbmRwcWRvWUZfVldaZXJoTnU4UFZFRjdpN182ZEdXOG1Ndi1EVVo1b2M5Z2I0WDdWMy0wekxabGZqT2xyWjJScFNfV1h2Z05FSTdqdU1qQ3AyY3JsZkRYX3JPQ1JndlVrVTBKb2ZKWi0xYWNvcUdXTDhXTGtydUt6czdpM0E?hl=en-US&gl=US&ceid=US%3Aen
"Lawyer, 22, dies after suffering severe allergic reaction during CT scan",The Independent,2025-08-24T17:41:00Z,https://news.google.com/read/CBMikAFBVV95cUxNbzUyMVlXamVtN291MkJHc2xpTlB5OW9VTThfWlNjUkFlWmc3NEh0LXZsQ1pvaU5kSThmclpaSnl0T1dHSl8zZWo4Y3lJN2tvekZ6M3NCcWMxRmRrdkZvXzdnMmg4a2NmRDlmN0duM0RiRlpfTzR4Ri1rNnM0dG9WaWdxN200X0dSVVVQV1JVYlc?hl=en-US&gl=US&ceid=US%3Aen
US CDC taps vaccine skeptic to lead COVID committee,Reuters,2025-08-25T19:29:32Z,https://news.google.com/read/CBMivAFBVV95cUxNaVhidFNQdERXZ3JaS3FQNXNHMWZnVjFjenl6TW1ZMWJldktFUmZ0NmNUYUlySEoxVWNrSkxUNDhCeUtPRkJIeVRQOUo3SXpEMzhuOGVKN1MxRzZmVkxTb3hJa2k1NjFYQmVEQkhHYi1CWWliMDEzNUJselE3LUd1czRzRGlwUDdaWGZCMl9PTHdMck1pOERTejNZWms4ZUEzTFdreURURHVCMm8wSFBxcWdHQjE2YzZ0YnRUcQ?hl=en-US&gl=US&ceid=US%3Aen
ACIP member critical of COVID vaccines to lead review,CIDRAP,2025-08-25T19:43:30Z,https://news.google.com/read/CBMiiwFBVV95cUxQTHNqeFhwVFQtcUVsZ2FFY0RVNlhmOTVaSW9KV3pBN2p0enQtMUh4bEJ1Z3REYVpoTVRtMGpfSmZaWXJQa281bUFzSkZMQmlUT2tmUUpUdXhpc3AzY1dfdl80TW9UNlhnN2hMSE80UXRlS25hX0JZZy1Qc2dMWkNfVVlRbTVkZHFOajNj?hl=en-US&gl=US&ceid=US%3Aen
Vaccine skeptic to lead CDC COVID immunization working group,The Hill,2025-08-25T21:28:00Z,https://news.google.com/read/CBMic0FVX3lxTE91SWpEeHJrMkZIOGExUHplZHlHVUFZbHl5SmtlQWFCaFlNWGFxVll2M09SOUtPeGlJZGFYS2pfcFJZOV9EcWlXQkdnazJJdDVMMFZaWm1Wb3RLbTl2cEoxWTFHLS1wU0FYR0F4MVlTaWl3U3PSAXhBVV95cUxPR0xMdkNnbnREY2w4SEw2aWtRZzBXaElXNVpjN1NjdEtmWFgwRHdiMmo5NlpjREVEMnZzZFJpa3IwUXduVFZSVEh0dE1WUm1RcGNlcUpZeDZ2VGRxV1dFLXVEbG4tUFRneW1ROTdGUGl6YmY4NVNOZnI?hl=en-US&gl=US&ceid=US%3Aen
Covid vaccine critic tapped to lead CDC advisory committee on shots,Seeking Alpha,2025-08-25T14:48:54Z,https://news.google.com/read/CBMioAFBVV95cUxPX0FuNnY4ajhIcGFkNG5UWHBKQ3lmQjRiVmNMMWVYOGN1X3gtanFSTHB0cVJsZHlZZEdMTEpJemZ5V0hYVVlZdkxqVkxWTEp3S0pVOVRoRENpSl91ckVJYzlDV3did3ZuT3pJYkIycDFsNU1PT0R4d2VVTXcyZkx1UVRObjdjQjBUTlVjMm10Q3pwT21wSVF1QU9meUdjdzFM?hl=en-US&gl=US&ceid=US%3Aen
Alabama child has state’s first case of disease once nearly eradicated in more than 20 years,AL.com,2025-08-25T19:52:00Z,https://news.google.com/read/CBMixwFBVV95cUxQcnpzT3lHMzB3aUptdnhkUDNJTjV1MXlVSUI0ZWhIQm9ySVdlWWlzbTBGTVd5VW9SaGNweE92UXpWd2V5bjBfUDZUc3R3ekI5V01JeTk3c2NWdUtITVF4TDg1cDJCUVhZdW54NXROa1B0OVBVQWVBaUtuaDc2MkIwY2pTaWpCUnZrT0g0T2pCWnA3U3dnUWNIWkpNZDh3Z0U1SDl2MHNKaUtqcFBqSkotd0M4WW81cy1yNDdaa1pHazJQVThOY3JB0gHbAUFVX3lxTFB2a2NtMGtDdVVZQkxiQnhnWU5LNFlEa1phTWlxN3RiZmxBQW1mejJJN0Q1V0dUMkFwVjI5QnlCRWh0NXQtWElfRERhWHpra2V5ajRnZ3FlTzZSeHQ1RFY3UEtldnJyQTdMbkVkTlBTem1XajhuR21oUEpJUDA2RE5vTkt1ZXpUZzRfLWV1OGk0RnVJdDIwc1ZpTGJhRG9DVFllWTRKS3c5dFg4cldqYnlaTFdaRnUxSndEdlJRRW5peHN2TVJ6OFozOFdlMExIVk85dGNhaXQ1UFBKcw?hl=en-US&gl=US&ceid=US%3Aen
ADPH confirms first measles case in Alabama since 2002,WTVM.com,2025-08-25T19:14:00Z,https://news.google.com/read/CBMijAFBVV95cUxPRzNabEpPY0JIUFEtenJ5RVhFdjB6V3ZlR2dNeDloR1NHdm9FSHJnY3U5LUMyREttNzlfSXFMYzNXci0xMTk4Y3k3cXFlTnhpbzlVNmluSFBNOVRpenRKRngxNVdaSVZycE1NX3JPOUxRZmhTbl82MzJZcjRvNXpLdC1JckhkNi1INjYtbNIBoAFBVV95cUxQYmFwczNuNVNWeGNJOXdZLUJwZDhFSzRmWDJ3dzNOWFB2b3ZCT01QbENmWUlKeWE3bDVTbzdYWU0teFE5U2N5R0lwZDVJUkJWNlVnN2ZIY2NQUklDWE1TVjREc05XVjZPVFU0NFJhcWV0SkJYcWJTMm5BNS1mTnZKa1Z0cDlrTjhHRGVpN2lxYjE4VDlONVZ1bDU3U3ktVzhi?hl=en-US&gl=US&ceid=US%3Aen
Alabama Department of Public Health announces state’s first measles case since 2002,WAFF,2025-08-25T19:03:00Z,https://news.google.com/read/CBMisgFBVV95cUxNZllDZmUycTZSNFZ3cGYzS3JWbUQtbG9fbzRLREtZekF5d0lBYnpNV1loQk1sTHpxczBhSFVseUxRSzRvYTJkQ2cxcDdGVXpzT3dhMmluZ2xBVXR0UFVNOXp6dURPOXlFcGJwWmxKQ3NVOGppcHIxZDR6WWFHU0NHY1lBTlRid29waVZsSGFlbVRXaWd6WHZBc3ctUXgwTjE1c2JpR0R3aWFySlQwWUQzTVVB0gHGAUFVX3lxTE9MWHhYbF8zQ1lYcDNtMDZIaUlpN3RMaVpvMWlFN3dLNHlhUHRhRnIzRkhRdUpud3JWbEtOai13S1c4OXhlcENXaUhJLU5JbVJLQy1zZU9KUy1ncTd0QzdPQ0FITGZ0TVNOQVBlWTF6a2JrYVBnYkZSZDlsR2lMMjA5elpwbER4el9GdkJZdWhZdFZFV0g1bXphbU9Hd3J3R1NGYXhJN3pIVXFrSnpPWlQyblNYdXBnd3RQVk52UDdBNnBlWUJDQQ?hl=en-US&gl=US&ceid=US%3Aen
First measles case in Alabama since 2002 confirmed,WBMA,2025-08-25T19:44:50Z,https://news.google.com/read/CBMingJBVV95cUxQY1ltcFJJYmlGOUJndEd5b0dVSEVBcUpZS2tydl85bmNQdVRzcHBPUFBxcUlqRmR6UmJSR2lrZTk3cWJlZFZwSjQ3b0g4dmo0Vnh3SVNzQk55cktwV09LUkZMeTVqb2dDaXNORUNBaHZBTy1tUEZ4eUVoNFhYU0VCdjFmUWtoY3VFUDJZU0F4bUtzSHRTT3pKQUFOZEx3VjRXa3ZET3FEeVV2Z2tXVXlIMjRnbzdDTHR6b0FMS1diazJnUFk3MlA5R1d6RTVjVW9hU3hrdlYzRlJkOF8xbXJBbzQ5cXAtMlZPSzNMbDg1ajRCcktJU2RNQV9hZFNVZFluSDNfdGlFeFhKY29qWUJOWUt0Q1l2RS1VZ3BlbXNR?hl=en-US&gl=US&ceid=US%3Aen
The Shingles Vaccine May Be Helpful In Preventing A Common Age-Related Illness,Health Digest,2025-08-24T13:30:00Z,https://news.google.com/read/CBMipgFBVV95cUxPZW9tUmszdUpSd1k2d2M2aEZlUTIxaXpTOWRyYU9veW1EUjgtNHhNZ0d1ckVVNHVONURJaVdYdklLbTNkMVZEXzkyYzhqRXM2cHlCWUhqNjlyM0NmRVdPSkdocjllM25LWE1CVFdGMVU0T3hyeUE1a0ZmNHI2R2FKSzNkcE1FVzBlbEloc3JPdDN4N0tRdHBqVFI3SlNOR0JlbnE5QVhR?hl=en-US&gl=US&ceid=US%3Aen
"Vaccine Tied to Reduced Risks for Heart Attack, Stroke",MedPage Today,2025-08-18T18:10:41Z,https://news.google.com/read/CBMib0FVX3lxTFBveDVoOHNlXzNhU0M1Nnl6ZHg4R3Z6a3JMQ3ZfdFZHTE5ZVGpaaWdEaTZ0QTlWVmR4Z1JFYUlFU21PM0VXeWw1QkpXMEZaU0JNWTFFODQ1Ym5MZGJ3TVMxOVlLbDRfcTdaQmY2WTBSSQ?hl=en-US&gl=US&ceid=US%3Aen
"Shingles Vaccine Linked to Reduced Risks of Stroke, Myocardial Infarction, and Herpes Zoster Ophthalmicus",Pharmacy Times,2025-08-22T19:00:29Z,https://news.google.com/read/CBMi1AFBVV95cUxPWHJHcC0zWWNYeWF6R2VpdUJLVUc4c0VfSWdEd3p2MXZBcUZLdEFNdzFpRm9FRWJ2cTNUTmg2eXg3WHl4TmVHeVF3S3dPalBlQmVWVC1xRXRmVFhSUFdvS00xX3pScFJBTUgtN1hfbURzc0w3cU5fT29SSUR0ZHlYblhxalNuNFNjc2NNNkRuUjdzSjBJTUkzZGFGZUZ4LTRpTEtkUWZac01TeG5wWmtmVVFCOWl4eXBJTl9vXzhnTWxYU2tOa3RxQ2NRNVo3NmVYdVIzZw?hl=en-US&gl=US&ceid=US%3Aen
"Two Recombinant Zoster Vaccine Doses Effective Against Herpes Zoster, PHN",Vaccine Advisor,2025-08-25T04:00:00Z,https://news.google.com/read/CBMirAFBVV95cUxNRktpMVZyZU1abl9ZX2wxdnJ0MTI1U1dOLWl3TFZFNmRLLVFBeXBSV0tGenBuTWk1MXhJYlhMcmQ5SkF3TjJubmozQjNwdThXeG52c1htZ25PWEU3X0RhMFJudVBpaWtwc3d5V3MwREZBdUJRSEFRU0RRS3d1TE9jT0dKT0ZiX3NJcmNINjlYUDJxaVk3T205YmRIZkJfLVdWLVBnZjJCVHJCb0ZO?hl=en-US&gl=US&ceid=US%3Aen
Fact-checking RFK Jr.’s claim that pediatricians recommend vaccines for money,PBS,2025-08-24T18:24:42Z,https://news.google.com/read/CBMisgFBVV95cUxNRTkyQUlmWWstblAyUU5fRE1xNzJGZHptMFp0N1ZjcW1ib2h0SEFvVVhtdjFOM2RQR1g4Sy1CY2h3OTdrTzdVVnlkbkpnVlNZWnk2V0V0R2NxN0RXMEttS2tZaVZqTjVYV2tuQjZwUFVrbHdZVmJoVDJsOVZTS29sSWdwZ2lEVXpQdmZCQU9ZNWFuWXFkdWN5djVZNlRNTFNTZFRaVVFnbEJMSnZ6US1LUktR0gG3AUFVX3lxTFBWb1EtTW9yS3FVLTFEcl96dENiODd4cTZSNjF3OTJydkpQN1lvUk81ekxSako4YzJpdzlQeFU2MFBBaGd3Wnh5ZlJtcDFVR0gwa0pERno3VFVGNTctMnRMVzMzTmJQcXR1c0xKS0lWVXdJMlY1ZzlLNExxUUEwSmd6QmlzMnlaLXFBM0tzOUVzeGtibzl5TzlCR0d4V0w4TTBiVFljSF9XR00tMEJaY0hUTzZpZ0R2OA?hl=en-US&gl=US&ceid=US%3Aen
RFK Jr. Warns Docs of Liability if They Stray From CDC on Vaccines,MedPage Today,2025-08-22T21:45:01Z,https://news.google.com/read/CBMiZkFVX3lxTFAxVTBsdzBuTDRLRVpzNmNrX2otNjNVSmpHclV1eVhmaEFtV1p5TGE3Y0F3dzFiZklCWU9uT2hrakRaZFhZNXVFUjl3aGRrSnlSbFpkYlNQSUxPQ0lXVGp3azR6eXZfdw?hl=en-US&gl=US&ceid=US%3Aen
RFK Jr. responds to vaccine guidance that goes against CDC: ‘AAP is angry’,USA Today,2025-08-19T07:00:00Z,https://news.google.com/read/CBMisAFBVV95cUxORGFRdlNkbjkxUzhBUEJYeXA3eFgybEVRQUhxcDI1SHpPSm9vRWVPRHFpVldSaEdkbnJEeFNKNHNIVzlmUFJaaFRZMm5RZlExbU4yajU0aUQ1Sm1LQUZrTTEwRGRkQzhaQjVieElJMG1UaE1kM0pxS2hTLUVZVVNSNUpBOVI3anc0ZFdzZDBVVGF0bEdFaTZseWNpYWhlUGU2aEtOQVZNVXFUTVdiT1pyMQ?hl=en-US&gl=US&ceid=US%3Aen
"In break with current CDC recommendations, leading pediatrics group recommends Covid-19 shots for young children",CNN,2025-08-19T11:31:00Z,https://news.google.com/read/CBMiekFVX3lxTFBDYzY1c3J6ZEtOYVl3TVFxb1p0Vk5ieXVhNks0TFJ2b2dmRlItbW9vazFmWUdQS1Nrd2tPX3FONUxjeElaWHFlQ2FIc0Qwb2doelpBTDBnWmdVM2MzcWRCazlhbWdfX0hVZlBEUnducGRVLWRMM0s5NVZ30gF_QVVfeXFMTi04blpHTTZJZTZ6aEZpcElKUVhBQkpEbmJFRU4yNmFOTm9wRnpiTVk1X1VJYmJBZmpveDJaaDhCc1FkNUdxWTBwNXBNeHJBc192OGg0blluUmNPS0lSaXY4dU02ZGtPeklBMThtLUtBSjNBVlBsa1RFLUtNMU92cw?hl=en-US&gl=US&ceid=US%3Aen
Trigger behind aggressive brain cancer uncovered - hope for prevention,Daily Mail,2025-08-25T15:00:46Z,https://news.google.com/read/CBMitAFBVV95cUxPVTVyNWhLekp6djFaQzhvQi1JdU5mZzJRMGg5aTdLdy1ISzZNenVPdEdXRU5EWE5EeGtsemJYbmp6cnFvQTh0RjBKdGJyWXdVMXdqc0VjVlJveGtBUzZ4cjduUXJnZjdudjF3QkZHVWFyZXUyY3RJbklWY0wyM1VNUHFhbUpaZlVGT3ZYMkJWZkJyLTdld29MVmlqTGNmSkYzYzRMNGY0WGtJdDFzeElVWjhNdGLSAboBQVVfeXFMTy1BMmdqM0p2NkI3NWtpclc4Q2ItNmxsVDg3Ukl2dURVMnJlM1VLdG1rcGMtSnRPVE1lbnluMHlFa1N4TTYxQklsYXh1ekc0aGlINWJVX004NnBHZTFTRlJybTBRUE5qQUptWG01Vm1laWZyVGc3TDRLRjRvWFdULUh6Y3phRjNQaGVqSFBEWXFrOGRTQVE4UG1hMVp4TmkzcDNfMTd4Y2I4VExsRHVna2pQamRzcmd2dGJR?hl=en-US&gl=US&ceid=US%3Aen
Risk of Malignant Tumor Rises After Traumatic Brain Injury,MedPage Today,2025-08-25T21:45:27Z,https://news.google.com/read/CBMiZ0FVX3lxTE56MzdlQUtZMjJzd2RPcnpHd3pRNWItTVg0N3oxRENyRlI0eXkzcDZrOXR6bzgwdlRhQUhISGhZdE9zbld4WG9VWm4zR3gxSTAxXzd0RDV0VXl6SlBkem8wVUgyVG9PM2s?hl=en-US&gl=US&ceid=US%3Aen
"Study links brain injuries from traffic accidents, falls to increased tumor risk - CHOSUNBIZ",Chosun Biz,2025-08-25T15:00:00Z,https://news.google.com/read/CBMigAFBVV95cUxPOG1oc1F3dEs2ZFFyYlI3LVZRN0JUT3dUcHQwMzRLLW9oOFJCSjhCUHF5UlRsb2V3Mmc5Mm9hTVZ5eW01M1d6U0hRQ3RJQnFpT0VpLVBMTFdPSjZqNjdSb1pRQlBPZFBLeVdjdk0xYVpXODNTM05aOFVJc0ZOUnhWd9IBlAFBVV95cUxPNTVhNGx5OTBLS3RvaUpHMV9NaTA3OFlxVVhqdGwwdTZOdGtCOGRTNmhEZm4ycmk0dU8yZE5SSFdweTlqZkZoV1JTX1FxdFB0UFAxV0hVRDByUFNNRHB1amJ2d2NoYW5ZRVFUMUpqanFpWUFZQ2dQY0VMNU9WcXFnc3dmWHNrWEFXcTQtdEx1eXZTOW5p?hl=en-US&gl=US&ceid=US%3Aen
Head Injuries Linked to Higher Risk of Brain Cancers,Neuroscience News,2025-08-25T19:04:33Z,https://news.google.com/read/CBMiYkFVX3lxTE9jVDJmSkFSMkRkck0zbW9pTHViZ3JFZ191RVdEQ0lLTUFlTmQwTWVYSnFvSmFQai1zTHpkVExqZGt1eEdGdjNzS3RBM0ZmZGdxM1dydmZ0WHV3RmcwcDIxQmxR?hl=en-US&gl=US&ceid=US%3Aen
