Title,Publisher,DateTime,Link
Fact-checking RFK Jr.’s claim that pediatricians recommend vaccines for money,PBS,2025-08-24T18:24:42Z,https://news.google.com/read/CBMisgFBVV95cUxNRTkyQUlmWWstblAyUU5fRE1xNzJGZHptMFp0N1ZjcW1ib2h0SEFvVVhtdjFOM2RQR1g4Sy1CY2h3OTdrTzdVVnlkbkpnVlNZWnk2V0V0R2NxN0RXMEttS2tZaVZqTjVYV2tuQjZwUFVrbHdZVmJoVDJsOVZTS29sSWdwZ2lEVXpQdmZCQU9ZNWFuWXFkdWN5djVZNlRNTFNTZFRaVVFnbEJMSnZ6US1LUktR0gG3AUFVX3lxTFBWb1EtTW9yS3FVLTFEcl96dENiODd4cTZSNjF3OTJydkpQN1lvUk81ekxSako4YzJpdzlQeFU2MFBBaGd3Wnh5ZlJtcDFVR0gwa0pERno3VFVGNTctMnRMVzMzTmJQcXR1c0xKS0lWVXdJMlY1ZzlLNExxUUEwSmd6QmlzMnlaLXFBM0tzOUVzeGtibzl5TzlCR0d4V0w4TTBiVFljSF9XR00tMEJaY0hUTzZpZ0R2OA?hl=en-US&gl=US&ceid=US%3Aen
RFK Jr. responds to vaccine guidance that goes against CDC: ‘AAP is angry’,USA Today,2025-08-19T07:00:00Z,https://news.google.com/read/CBMisAFBVV95cUxORGFRdlNkbjkxUzhBUEJYeXA3eFgybEVRQUhxcDI1SHpPSm9vRWVPRHFpVldSaEdkbnJEeFNKNHNIVzlmUFJaaFRZMm5RZlExbU4yajU0aUQ1Sm1LQUZrTTEwRGRkQzhaQjVieElJMG1UaE1kM0pxS2hTLUVZVVNSNUpBOVI3anc0ZFdzZDBVVGF0bEdFaTZseWNpYWhlUGU2aEtOQVZNVXFUTVdiT1pyMQ?hl=en-US&gl=US&ceid=US%3Aen
RFK Jr. Warns Docs of Liability if They Stray From CDC on Vaccines,MedPage Today,2025-08-22T21:45:01Z,https://news.google.com/read/CBMiZkFVX3lxTFAxVTBsdzBuTDRLRVpzNmNrX2otNjNVSmpHclV1eVhmaEFtV1p5TGE3Y0F3dzFiZklCWU9uT2hrakRaZFhZNXVFUjl3aGRrSnlSbFpkYlNQSUxPQ0lXVGp3azR6eXZfdw?hl=en-US&gl=US&ceid=US%3Aen
The Clashing Advice Over COVID-19 Shots for Kids,Time Magazine,2025-08-21T15:00:17Z,https://news.google.com/read/CBMib0FVX3lxTFByYUkzb2oxUDk0cnB5TDBiV2Z3VV9Ua1pCU2k3QnlUOHVEdGRIbU5PMHQyWUJ2c2NNLXlTcmJWMEtrbVhaYzk5cnBkeldFVmpNV3FrY0VBbmpuMXBVOUFsQzJnSjFHM0laMUZTMnAwQQ?hl=en-US&gl=US&ceid=US%3Aen
"Lawyer, 22, dies after suffering severe allergic reaction during CT scan",The Independent,2025-08-24T17:41:00Z,https://news.google.com/read/CBMikAFBVV95cUxNbzUyMVlXamVtN291MkJHc2xpTlB5OW9VTThfWlNjUkFlWmc3NEh0LXZsQ1pvaU5kSThmclpaSnl0T1dHSl8zZWo4Y3lJN2tvekZ6M3NCcWMxRmRrdkZvXzdnMmg4a2NmRDlmN0duM0RiRlpfTzR4Ri1rNnM0dG9WaWdxN200X0dSVVVQV1JVYlc?hl=en-US&gl=US&ceid=US%3Aen
"Law Graduate, 22, Dies Less Than 24 Hours After Suffering Allergic Reaction During Routine CT Scan",People.com,2025-08-23T17:40:49Z,https://news.google.com/read/CBMiqAFBVV95cUxPYUtuQW1Ma3NzbVE3WGp1ZHd2M1JTRWxPdmU0dnB4RTNkdmdNT3ZGQl9icVB4QVNxTm9ILTZiblJPYXJJd2U4cGNJNlFnZGpycVN5QWZUWWdlTC1jbExsVmRaVGNsRGFHRjNxMjYydG8zRnBINy1vOUNKNEtSdTJpcG5hUmxhRjVKYWpOTGx6Y29YMFJEdFJxUTNKM1J3ZkFJcjA2NUpaNU4?hl=en-US&gl=US&ceid=US%3Aen
"Glamorous lawyer, 22, dies after getting an allergic reaction during routine medical procedure",Daily Mail,2025-08-24T23:56:55Z,https://news.google.com/read/CBMiogFBVV95cUxPV2lScXY5QW1OQ202bi1JLVRubmhhYWNZOHJTeHVBa1lYSUlzc0hzLU9pTUx2anFXbjl0ajk2ZGxDWU5KTVN0SUxxdW1MemQwX1N6MkxNTDRWMFJVdG1hZnNqOUhIZXUtZkQ5VktWd2V4UWYyTmFXVlpuWWVlRThsVi1nRnk4OXdxVWtXQUxvR2FjSU14eXRiY2lQLTczWGoxMWfSAacBQVVfeXFMTkp5RXFoZ2RpbERVMjE1azF0QXRyZzBGZ1BZVnhHTUxFRXc0Mmxqc3NpdVFDQzVUVjZDTnlQUTdwVWhjcGRRdlN5SnBMNzQzUERUSXd5Yk94aEZPSmx4WUQ4SXU1eTRmQjJVcU9xQmE5SUFFYkJxQVhPQXdYc1k5elNGWHFIN3VwcWV5VUplZjh4Z3V0LU9KcEhYWXB5NzdqbHZRaVdGS1U?hl=en-US&gl=US&ceid=US%3Aen
"Woman, 22, dies after rare reaction to routine CT scan",MSN,2025-08-24T18:44:14Z,https://news.google.com/read/CBMirgFBVV95cUxQb091QzYxUVJMWFFqQVFUU1E5YjhFRWxFOVNZMTV6SVF1dk1VLWFTWmpIclh4cDFYOFY2cUpPaGptRGZ5dVdTbkVBODRmcFlSZDZCZ2hpNFVFNVMwWmlKY21qRVJ3RUNhSHo5QjhDSGNVNl9VVmJ6S2xiMThsMTdLandueGdXMzUtbjlkZXItME42VlRTbFFTVGdnT19POWhFLTRSdWRCTk5QRWVBelE?hl=en-US&gl=US&ceid=US%3Aen
"NJ Transit rider tests positive for measles, exposure warning issued",New York Daily News,2025-08-23T22:22:16Z,https://news.google.com/read/CBMiigFBVV95cUxQWk1YMHRlaUw2VUxHaUduZ210TUM4NFdQV1E1WGZzUF9EandGY25aa2RaemJNbE12bDFiQ3V2b1V6cmU0bzJzMG1rNjRmZXZJWWdCM25HRERCekREV2tfc0hsMU43RVBONmthMVpmVnE1bUR1WTNtbmZKSTl2ampmQnNNb0czQWNpbXc?hl=en-US&gl=US&ceid=US%3Aen
NJ Transit riders may have been exposed to measles,NBC New York,2025-08-24T15:37:36Z,https://news.google.com/read/CBMiigFBVV95cUxOVXpnOUJIVXpaSjNGNGVsdzh1TFNOMjVEdFpUVHViYXZHUkxNbE5ETEp4ZW1qeTJpWTFBcjU5Zks2R2dXUXBkTjFiR2hfalVTTngxUTNLbEl5VW5lazlScjF3Z3AyRVNhZUo5V19scGNibnRNQjVzYTRkV2tNVU42Q0hzM2IwTXFWZkHSAZIBQVVfeXFMT3RyNUxrR3BNQzdvTTdWLTRyUVpidkhScmFPWFlTQ0V6Qk1WMk9zcEEycWVPRWxuUFloNWQyZGQ0blpZNVlmVDcxMWNQazQyYmJSd0hha1E2dlh2UUFYSnlDUmJueEE5el9vWkp4dXN1MzZPSXNqUEVnVGdQLW55OGdYOGoxV1hZZUJrcTlTcWF4RFE?hl=en-US&gl=US&ceid=US%3Aen
